"","Country.Code","datatopic","percountry_indicators"
"12935","RUS","Public Sector: Defense & arms trade",8
"12936","RUS","Public Sector: Government finance",1
"12937","RUS","Public Sector: Government finance: Deficit & financing",10
"12938","RUS","Public Sector: Government finance: Expense",13
"12939","RUS","Public Sector: Government finance: Revenue",22
"12940","RUS","Public Sector: Policy & institutions",51
"12941","RUS","Social Protection & Labor: Economic activity",41
"12942","RUS","Social Protection & Labor: Labor force structure",28
"12943","RUS","Social Protection & Labor: Migration",9
"12944","RUS","Social Protection & Labor: Unemployment",27
"12945","RUS","Trade",24
"12946","RUS",NA,27
"12947","RWA","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"12948","RWA","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"12949","RWA","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"12950","RWA","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"12951","RWA","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"12952","RWA","Economic Policy & Debt: External debt: Debt outstanding",9
"12953","RWA","Economic Policy & Debt: External debt: Debt ratios & other items",11
"12954","RWA","Economic Policy & Debt: External debt: Debt service",5
"12955","RWA","Economic Policy & Debt: External debt: Net flows",17
"12956","RWA","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"12957","RWA","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"12958","RWA","Economic Policy & Debt: National accounts: Growth rates",16
"12959","RWA","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"12960","RWA","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"12961","RWA","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"12962","RWA","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"12963","RWA","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"12964","RWA","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"12965","RWA","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"12966","RWA","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"12967","RWA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"12968","RWA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"12969","RWA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"12970","RWA","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"12971","RWA","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"12972","RWA","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"12973","RWA","Economic Policy & Debt: Official development assistance",62
"12974","RWA","Economic Policy & Debt: Purchasing power parity",13
"12975","RWA","Education: Efficiency",21
"12976","RWA","Education: Inputs",42
"12977","RWA","Education: Outcomes",40
"12978","RWA","Education: Participation",44
"12979","RWA","Employment and Time Use",1
"12980","RWA","Environment: Agricultural production",10
"12981","RWA","Environment: Biodiversity & protected areas",6
"12982","RWA","Environment: Density & urbanization",12
"12983","RWA","Environment: Emissions",45
"12984","RWA","Environment: Energy production & use",27
"12985","RWA","Environment: Freshwater",9
"12986","RWA","Environment: Land use",23
"12987","RWA","Environment: Natural resources contribution to GDP",6
"12988","RWA","Financial Sector: Access",15
"12989","RWA","Financial Sector: Assets",14
"12990","RWA","Financial Sector: Capital markets",6
"12991","RWA","Financial Sector: Exchange rates & prices",8
"12992","RWA","Financial Sector: Interest rates",5
"12993","RWA","Financial Sector: Monetary holdings (liabilities)",4
"12994","RWA","Gender: Agency",2
"12995","RWA","Gender: Health",7
"12996","RWA","Gender: Public life & decision making",3
"12997","RWA","Health: Disease prevention",23
"12998","RWA","Health: Health systems",23
"12999","RWA","Health: Mortality",39
"13000","RWA","Health: Nutrition",30
"13001","RWA","Health: Population: Dynamics",12
"13002","RWA","Health: Population: Structure",58
"13003","RWA","Health: Reproductive health",16
"13004","RWA","Health: Risk factors",31
"13005","RWA","Health: Universal Health Coverage",10
"13006","RWA","Infrastructure: Communications",13
"13007","RWA","Infrastructure: Technology",13
"13008","RWA","Infrastructure: Transportation",3
"13009","RWA","Poverty: Income distribution",9
"13010","RWA","Poverty: Poverty rates",10
"13011","RWA","Poverty: Shared prosperity",5
"13012","RWA","Private Sector & Trade: Business environment",76
"13013","RWA","Private Sector & Trade: Exports",23
"13014","RWA","Private Sector & Trade: Imports",23
"13015","RWA","Private Sector & Trade: Private infrastructure investment",6
"13016","RWA","Private Sector & Trade: Total merchandise trade",1
"13017","RWA","Private Sector & Trade: Trade facilitation",8
"13018","RWA","Private Sector & Trade: Trade price indices",2
"13019","RWA","Private Sector & Trade: Travel & tourism",9
"13020","RWA","Public Sector: Conflict & fragility",3
"13021","RWA","Public Sector: Defense & arms trade",7
"13022","RWA","Public Sector: Government finance",1
"13023","RWA","Public Sector: Government finance: Deficit & financing",10
"13024","RWA","Public Sector: Government finance: Expense",13
"13025","RWA","Public Sector: Government finance: Revenue",22
"13026","RWA","Public Sector: Policy & institutions",72
"13027","RWA","Social Protection & Labor: Economic activity",74
"13028","RWA","Social Protection & Labor: Labor force structure",28
"13029","RWA","Social Protection & Labor: Migration",8
"13030","RWA","Social Protection & Labor: Unemployment",27
"13031","RWA","Trade",24
"13032","RWA",NA,27
"13033","SAU","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"13034","SAU","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"13035","SAU","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"13036","SAU","Economic Policy & Debt: Balance of payments: Current account: Transfers",6
"13037","SAU","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"13038","SAU","Economic Policy & Debt: External debt: Net flows",1
"13039","SAU","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"13040","SAU","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"13041","SAU","Economic Policy & Debt: National accounts: Growth rates",16
"13042","SAU","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"13043","SAU","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"13044","SAU","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"13045","SAU","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"13046","SAU","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"13047","SAU","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"13048","SAU","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"13049","SAU","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"13050","SAU","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"13051","SAU","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"13052","SAU","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"13053","SAU","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"13054","SAU","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"13055","SAU","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"13056","SAU","Economic Policy & Debt: Official development assistance",37
"13057","SAU","Economic Policy & Debt: Purchasing power parity",13
"13058","SAU","Education: Efficiency",21
"13059","SAU","Education: Inputs",38
"13060","SAU","Education: Outcomes",49
"13061","SAU","Education: Participation",44
"13062","SAU","Employment and Time Use",1
"13063","SAU","Environment: Agricultural production",11
"13064","SAU","Environment: Biodiversity & protected areas",7
"13065","SAU","Environment: Density & urbanization",12
"13066","SAU","Environment: Emissions",47
"13067","SAU","Environment: Energy production & use",27
"13068","SAU","Environment: Freshwater",9
"13069","SAU","Environment: Land use",23
"13070","SAU","Environment: Natural resources contribution to GDP",6
"13071","SAU","Financial Sector: Access",14
"13072","SAU","Financial Sector: Assets",10
"13073","SAU","Financial Sector: Capital markets",7
"13074","SAU","Financial Sector: Exchange rates & prices",10
"13075","SAU","Financial Sector: Monetary holdings (liabilities)",4
"13076","SAU","Gender: Public life & decision making",1
"13077","SAU","Health: Disease prevention",17
"13078","SAU","Health: Health systems",21
"13079","SAU","Health: Mortality",39
"13080","SAU","Health: Nutrition",28
"13081","SAU","Health: Population: Dynamics",10
"13082","SAU","Health: Population: Structure",58
"13083","SAU","Health: Reproductive health",12
"13084","SAU","Health: Risk factors",26
"13085","SAU","Health: Universal Health Coverage",5
"13086","SAU","Infrastructure: Communications",15
"13087","SAU","Infrastructure: Technology",12
"13088","SAU","Infrastructure: Transportation",8
"13089","SAU","Private Sector & Trade: Business environment",28
"13090","SAU","Private Sector & Trade: Exports",23
"13091","SAU","Private Sector & Trade: Imports",23
"13092","SAU","Private Sector & Trade: Total merchandise trade",1
"13093","SAU","Private Sector & Trade: Trade facilitation",8
"13094","SAU","Private Sector & Trade: Trade price indices",2
"13095","SAU","Private Sector & Trade: Travel & tourism",10
"13096","SAU","Public Sector: Conflict & fragility",5
"13097","SAU","Public Sector: Defense & arms trade",8
"13098","SAU","Public Sector: Government finance",1
"13099","SAU","Public Sector: Government finance: Deficit & financing",8
"13100","SAU","Public Sector: Government finance: Expense",13
"13101","SAU","Public Sector: Government finance: Revenue",18
"13102","SAU","Public Sector: Policy & institutions",51
"13103","SAU","Social Protection & Labor: Economic activity",37
"13104","SAU","Social Protection & Labor: Labor force structure",28
"13105","SAU","Social Protection & Labor: Migration",8
"13106","SAU","Social Protection & Labor: Unemployment",27
"13107","SAU","Trade",24
"13108","SDN","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"13109","SDN","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"13110","SDN","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"13111","SDN","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"13112","SDN","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"13113","SDN","Economic Policy & Debt: External debt: Debt outstanding",10
"13114","SDN","Economic Policy & Debt: External debt: Debt ratios & other items",10
"13115","SDN","Economic Policy & Debt: External debt: Debt service",5
"13116","SDN","Economic Policy & Debt: External debt: Net flows",17
"13117","SDN","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"13118","SDN","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"13119","SDN","Economic Policy & Debt: National accounts: Growth rates",16
